E/F:Y/F:YerrStat/F:YerrSyst/F
15.25,0.20,0.01,0.10
15.75,0.16,0.01,0.08
16.25,0.13,0.01,0.08
16.75,0.10,0.01,0.07
17.25,0.07,0.01,0.04
17.75,0.06,0.01,0.03
18.25,0.05,0.01,0.01
18.75,0.05,0.01,0.01
19.25,0.05,0.01,0.02
19.75,0.06,0.01,0.01
