E/F:Y/F:YerrStat/F:YerrSyst/F
6.25,0.31,0.04,0.02
6.75,0.28,0.04,0.02
7.25,0.32,0.05,0.06
7.75,0.30,0.05,0.04
8.25,0.23,0.04,0.01
8.75,0.23,0.04,0.02
9.25,0.24,0.04,0.03
9.75,0.19,0.04,0.04
10.25,0.12,0.03,0.02
10.75,0.11,0.03,0.01
11.25,0.13,0.03,0.01
11.75,0.11,0.03,0.02
12.25,0.07,0.03,0.02
12.75,0.08,0.03,0.04
13.25,0.14,0.04,0.06
13.75,0.08,0.03,0.06
14.25,0.09,0.03,0.07
14.75,0.15,0.04,0.05
15.25,0.08,0.03,0.05
15.75,0.06,0.03,0.03
16.25,0.04,0.02,0.03
16.75,0.05,0.02,0.02
