E/F:Y/F:YerrSyst/F
3.75,0.0057998229128876245,0.0018554482208641017
4.25,0.0052178413900914366,0.0012721147106027422
4.75,0.004697775211301375,0.0008758648972074262
5.25,0.004232715351298488,0.000618378531736518
5.75,0.0038165880177154924,0.00046296221408772235
6.25,0.003444035702739654,0.0003770730711855796
6.75,0.003110320585164444,0.00033088978411583336
7.25,0.002811244467188108,0.00030221729816340783
7.75,0.0025430813971470847,0.0002788727353820285
8.25,0.002302520306876107,0.00025597066545741395
8.75,0.0020866157348683723,0.00023238257193729692
9.25,0.0018927451957779188,0.00020851148951286827
9.75,0.001718572091921556,0.0001852115124973159
10.25,0.0015620132996864928,0.0001633241784722666
10.75,0.0014212107366703296,0.00014349868599693554
11.25,0.0012945063446679,0.00012613338099708109
11.75,0.001180420022467691,0.00011136834315260505
12.25,0.001077630119490538,0.00009910539233991543
12.75,0.000984956157466469,0.00008905315068961365
13.25,0.0009013252434419482,0.00008080113774784318
13.75,0.0008257298800995194,0.00007394813575563962
14.25,0.000757279082579541,0.0000681820267864206
14.75,0.000695194573437565,0.00006326934561052373
15.25,0.0006387948773339716,0.0000590376922465685
15.75,0.0005874818866926328,0.000055360256852501215
16.25,0.0005407294761054979,0.00005214303924420451
16.75,0.0004980738229845089,0.00004931486257701845
17.25,0.0004591051550078928,0.000046819956810138376
17.75,0.00042346069512927664,0.00004461272489189312
18.25,0.00039081861519339067,0.00004265425547973456
18.75,0.0003608928417016043,0.000040910161109674395
19.25,0.00033342858364540987,0.00003934936665918235
19.75,0.00030819847384346466,0.000037943531922542186
20.25,0.00028499923285812674,0.00003666685565755259
20.75,0.0002636487790944179,0.0000354960716979997
21.25,0.00024398372069750913,0.0000344105065518112
21.75,0.00022585717483759418,0.00003339211860161537
22.25,0.00020913686827973108,0.0000324254789897322
22.75,0.00019370348008165738,0.00003149768264018083
23.25,0.00017944919308643268,0.00003059819551445734
23.75,0.00016627642577428823,0.000029718653168028537
24.25,0.0001540967201676907,0.000028852628478132784
24.75,0.00014282976497453353,0.00002799538541208634
25.25,0.00013240253611228553,0.000027143632774700155
25.75,0.00012274853926774198,0.000026295288307912366
26.25,0.00011380714128443553,0.000025449260089279215
26.75,0.0001055229789920921,0.000024605249270927856
27.25,0.00009784543564905663,0.00002376357594248168
27.75,0.00009072817650040819,0.00002292502826906264
28.25,0.00008412893063528519,0.00002209089397216596
28.75,0.00007800971143495491,0.000021263371078596917
29.25,0.00007233560035926452,0.000020444790816327407
29.75,0.0000670742191003984,0.000019637316502804534
30.25,0.00006219554473681002,0.000018842915011839826
30.75,0.000057671738380995714,0.000018063341784425445
31.25,0.00005347698629355879,0.000017300135677869256
31.75,0.00004958735255656937,0.00001655462086744482
32.25,0.00004598064246521712,0.000015827913690610194
32.75,0.00004263627585794427,0.00001512093284189557
33.25,0.00003953516966198571,0.000014434411723251356
33.75,0.00003665962898385045,0.000013768912058192902
34.25,0.000033993246123062765,0.000013124838110184354
34.75,0.000031520806932712364,0.000012502451023016306
35.25,0.000029228203992303913,0.000011901882936199768
35.75,0.000027102356097287127,0.000011323150631380965
36.25,0.000025131133605706343,0.000010766168543950348
36.75,0.000023303289215846595,0.000010230761033107938
37.25,0.000021608393779755315,9.716673848052186E-6
37.75,0.0000200367767862665,9.22358476106645E-6
38.25,0.00001857947117381051,8.751113362691612E-6
38.75,0.00001722816215800816,8.298830031905105E-6
39.25,0.000015975139781966616,7.86626410683227E-6
39.75,0.000014813254918444686,7.452911290195572E-6
40.25,0.000013735878472759513,7.0582403293946484E-6
40.75,0.00001273686355357771,6.6816990145273135E-6
41.25,0.000011810510395674815,6.3227195393686096E-6
41.75,0.000010951533834456238,5.980723270757425E-6
42.25,0.000010155033146598415,5.65512497133434E-6
42.75,9.416464084674918E-6,5.345336519391334E-6
43.25,8.731612946155977E-6,5.0507701679352776E-6
43.75,8.096572528781625E-6,4.7708413830875485E-6
44.25,7.507719835076543E-6,4.504971299760911E-6
44.75,6.961695398758336E-6,4.252588830261776E-6
